genres,href,id,images,name,popularity,type,uri,external_urls.spotify,followers.href,followers.total
"['german soundtrack', 'orchestral soundtrack', 'scorecore', 'soundtrack']",https://api.spotify.com/v1/artists/1hCkSJcXREhrodeIHQdav8,1hCkSJcXREhrodeIHQdav8,"[{'height': 640, 'url': 'https://i.scdn.co/image/ab6761610000e5eb91e7dd670bc7d3ec7d1cbc6f', 'width': 640}, {'height': 320, 'url': 'https://i.scdn.co/image/ab6761610000517491e7dd670bc7d3ec7d1cbc6f', 'width': 320}, {'height': 160, 'url': 'https://i.scdn.co/image/ab6761610000f17891e7dd670bc7d3ec7d1cbc6f', 'width': 160}]",Ramin Djawadi,65,artist,spotify:artist:1hCkSJcXREhrodeIHQdav8,https://open.spotify.com/artist/1hCkSJcXREhrodeIHQdav8,,600148
"['british soundtrack', 'orchestral soundtrack', 'soundtrack']",https://api.spotify.com/v1/artists/1joFZGTRER78nUsWtgHCHR,1joFZGTRER78nUsWtgHCHR,"[{'height': 640, 'url': 'https://i.scdn.co/image/ab6761610000e5ebecdcf117a93f2cab88a9faf8', 'width': 640}, {'height': 320, 'url': 'https://i.scdn.co/image/ab67616100005174ecdcf117a93f2cab88a9faf8', 'width': 320}, {'height': 160, 'url': 'https://i.scdn.co/image/ab6761610000f178ecdcf117a93f2cab88a9faf8', 'width': 160}]",Rachel Portman,52,artist,spotify:artist:1joFZGTRER78nUsWtgHCHR,https://open.spotify.com/artist/1joFZGTRER78nUsWtgHCHR,,69935
['soundtrack'],https://api.spotify.com/v1/artists/0SbSDzM4X41hnlURed0fcV,0SbSDzM4X41hnlURed0fcV,"[{'height': 766, 'url': 'https://i.scdn.co/image/1832bb1301f11c08a307d217e604f2af358d549d', 'width': 1000}, {'height': 490, 'url': 'https://i.scdn.co/image/e463544d92799120072ecc8b0675e22531e63515', 'width': 639}, {'height': 153, 'url': 'https://i.scdn.co/image/3fe4482016665129895f00f46492a20cbfae117c', 'width': 200}, {'height': 49, 'url': 'https://i.scdn.co/image/b0bb2dbfb186e1c648f41ff64d997e8b053b55bd', 'width': 64}]",Carter Burwell,49,artist,spotify:artist:0SbSDzM4X41hnlURed0fcV,https://open.spotify.com/artist/0SbSDzM4X41hnlURed0fcV,,71423
['anime piano'],https://api.spotify.com/v1/artists/4ZrCh3nrFrcptfXnFVzxJ6,4ZrCh3nrFrcptfXnFVzxJ6,"[{'height': 640, 'url': 'https://i.scdn.co/image/ab6761610000e5eb73ca2bbbcb675303fadfc61b', 'width': 640}, {'height': 320, 'url': 'https://i.scdn.co/image/ab6761610000517473ca2bbbcb675303fadfc61b', 'width': 320}, {'height': 160, 'url': 'https://i.scdn.co/image/ab6761610000f17873ca2bbbcb675303fadfc61b', 'width': 160}]",Rolelush,34,artist,spotify:artist:4ZrCh3nrFrcptfXnFVzxJ6,https://open.spotify.com/artist/4ZrCh3nrFrcptfXnFVzxJ6,,1554
['compositional ambient'],https://api.spotify.com/v1/artists/0jrFMgW018F1XVnLtCXOKi,0jrFMgW018F1XVnLtCXOKi,"[{'height': 640, 'url': 'https://i.scdn.co/image/ab6761610000e5eb1526f41ecfc2268c8bea4fc9', 'width': 640}, {'height': 320, 'url': 'https://i.scdn.co/image/ab676161000051741526f41ecfc2268c8bea4fc9', 'width': 320}, {'height': 160, 'url': 'https://i.scdn.co/image/ab6761610000f1781526f41ecfc2268c8bea4fc9', 'width': 160}]",Fabrizio Paterlini,65,artist,spotify:artist:0jrFMgW018F1XVnLtCXOKi,https://open.spotify.com/artist/0jrFMgW018F1XVnLtCXOKi,,130720
[],https://api.spotify.com/v1/artists/28dytWbpfjETSB9T6uxJk4,28dytWbpfjETSB9T6uxJk4,"[{'height': 640, 'url': 'https://i.scdn.co/image/ab67616d0000b273dacfcfb13b8a534846690d83', 'width': 640}, {'height': 300, 'url': 'https://i.scdn.co/image/ab67616d00001e02dacfcfb13b8a534846690d83', 'width': 300}, {'height': 64, 'url': 'https://i.scdn.co/image/ab67616d00004851dacfcfb13b8a534846690d83', 'width': 64}]",Tatiana Lisovskaya,21,artist,spotify:artist:28dytWbpfjETSB9T6uxJk4,https://open.spotify.com/artist/28dytWbpfjETSB9T6uxJk4,,1607
"['baroque', 'classical', 'early music', 'english baroque', 'german baroque']",https://api.spotify.com/v1/artists/1QL7yTHrdahRMpvNtn6rI2,1QL7yTHrdahRMpvNtn6rI2,"[{'height': 1209, 'url': 'https://i.scdn.co/image/6391390229a5fb88e8e0d71e3e942b427d12d9a8', 'width': 1000}, {'height': 774, 'url': 'https://i.scdn.co/image/80e4fa2aac467af1b0a13201b585ae0ca27367dc', 'width': 640}, {'height': 242, 'url': 'https://i.scdn.co/image/28e3224e9ba32cc880794fc6192b1836b1bcb09a', 'width': 200}, {'height': 77, 'url': 'https://i.scdn.co/image/ce62fd096aa0cc8cd91b12814adde9fb98463c1a', 'width': 64}]",George Frideric Handel,65,artist,spotify:artist:1QL7yTHrdahRMpvNtn6rI2,https://open.spotify.com/artist/1QL7yTHrdahRMpvNtn6rI2,,883032
"['baroque', 'classical', 'early music', 'italian baroque']",https://api.spotify.com/v1/artists/2QOIawHpSlOwXDvSqQ9YJR,2QOIawHpSlOwXDvSqQ9YJR,"[{'height': 1194, 'url': 'https://i.scdn.co/image/9785700bae86f991f78183076861c7342a4bcf90', 'width': 1000}, {'height': 764, 'url': 'https://i.scdn.co/image/12caee0d8c2843b37e2b19da99e385010a2f8c5b', 'width': 640}, {'height': 239, 'url': 'https://i.scdn.co/image/4bdf9bc839ae7d30e69f6399ac47c74c1bd62212', 'width': 200}, {'height': 76, 'url': 'https://i.scdn.co/image/30702c2e565f3c36fcc65673cf2f19fe852ca7c0', 'width': 64}]",Antonio Vivaldi,69,artist,spotify:artist:2QOIawHpSlOwXDvSqQ9YJR,https://open.spotify.com/artist/2QOIawHpSlOwXDvSqQ9YJR,,2376778
"['compositional ambient', 'neo-classical']",https://api.spotify.com/v1/artists/2VKfXEWzhUi9siHBDTI02Y,2VKfXEWzhUi9siHBDTI02Y,"[{'height': 640, 'url': 'https://i.scdn.co/image/ab6761610000e5ebc53c80b658873b89378fad4f', 'width': 640}, {'height': 320, 'url': 'https://i.scdn.co/image/ab67616100005174c53c80b658873b89378fad4f', 'width': 320}, {'height': 160, 'url': 'https://i.scdn.co/image/ab6761610000f178c53c80b658873b89378fad4f', 'width': 160}]",Joep Beving,58,artist,spotify:artist:2VKfXEWzhUi9siHBDTI02Y,https://open.spotify.com/artist/2VKfXEWzhUi9siHBDTI02Y,,250347
"['kingston on indie', 'neo-classical']",https://api.spotify.com/v1/artists/7oYdrlz2ZllyvCmCZ4c0MK,7oYdrlz2ZllyvCmCZ4c0MK,"[{'height': 640, 'url': 'https://i.scdn.co/image/ab6761610000e5ebd156101c29d57f2f4a619782', 'width': 640}, {'height': 320, 'url': 'https://i.scdn.co/image/ab67616100005174d156101c29d57f2f4a619782', 'width': 320}, {'height': 160, 'url': 'https://i.scdn.co/image/ab6761610000f178d156101c29d57f2f4a619782', 'width': 160}]",Ian Wong,44,artist,spotify:artist:7oYdrlz2ZllyvCmCZ4c0MK,https://open.spotify.com/artist/7oYdrlz2ZllyvCmCZ4c0MK,,5844
"['compositional ambient', 'soundtrack']",https://api.spotify.com/v1/artists/5RGAUCWFZyymaMSAZJeice,5RGAUCWFZyymaMSAZJeice,"[{'height': 640, 'url': 'https://i.scdn.co/image/ab6761610000e5eb1470dc2e1d28f770429e6b55', 'width': 640}, {'height': 320, 'url': 'https://i.scdn.co/image/ab676161000051741470dc2e1d28f770429e6b55', 'width': 320}, {'height': 160, 'url': 'https://i.scdn.co/image/ab6761610000f1781470dc2e1d28f770429e6b55', 'width': 160}]",Abel Korzeniowski,52,artist,spotify:artist:5RGAUCWFZyymaMSAZJeice,https://open.spotify.com/artist/5RGAUCWFZyymaMSAZJeice,,115405
"['classical', 'early music', 'medieval']",https://api.spotify.com/v1/artists/2xt1t3lfZ5FGaEKrs0jp0d,2xt1t3lfZ5FGaEKrs0jp0d,"[{'height': 1462, 'url': 'https://i.scdn.co/image/5412434a3b0a6bfcae0db990e45800418c47505a', 'width': 1000}, {'height': 936, 'url': 'https://i.scdn.co/image/a00225f9695fafa0549f44e1d9abe3457015643a', 'width': 640}, {'height': 292, 'url': 'https://i.scdn.co/image/82c1e2e46ca180aebdd542fb9d5d0d4c97aa223a', 'width': 200}, {'height': 94, 'url': 'https://i.scdn.co/image/e3572ed63dd16b44092042d3fad632b738c9541c', 'width': 64}]",Hildegard von Bingen,41,artist,spotify:artist:2xt1t3lfZ5FGaEKrs0jp0d,https://open.spotify.com/artist/2xt1t3lfZ5FGaEKrs0jp0d,,79454
['neo-classical'],https://api.spotify.com/v1/artists/4tc9PdoWcfLTI5ZcNIhWuU,4tc9PdoWcfLTI5ZcNIhWuU,"[{'height': 640, 'url': 'https://i.scdn.co/image/ab6761610000e5ebbd593686336fc7eee5da1d46', 'width': 640}, {'height': 320, 'url': 'https://i.scdn.co/image/ab67616100005174bd593686336fc7eee5da1d46', 'width': 320}, {'height': 160, 'url': 'https://i.scdn.co/image/ab6761610000f178bd593686336fc7eee5da1d46', 'width': 160}]",Danny Mulhern,31,artist,spotify:artist:4tc9PdoWcfLTI5ZcNIhWuU,https://open.spotify.com/artist/4tc9PdoWcfLTI5ZcNIhWuU,,2670
['soundtrack'],https://api.spotify.com/v1/artists/7dlJy6RJTqYprtHmWYBOv3,7dlJy6RJTqYprtHmWYBOv3,"[{'height': 640, 'url': 'https://i.scdn.co/image/ab6761610000e5ebc3a179d459e7258388b46577', 'width': 640}, {'height': 320, 'url': 'https://i.scdn.co/image/ab67616100005174c3a179d459e7258388b46577', 'width': 320}, {'height': 160, 'url': 'https://i.scdn.co/image/ab6761610000f178c3a179d459e7258388b46577', 'width': 160}]",The Newton Brothers,56,artist,spotify:artist:7dlJy6RJTqYprtHmWYBOv3,https://open.spotify.com/artist/7dlJy6RJTqYprtHmWYBOv3,,26715
"['baroque', 'classical', 'early music', 'italian baroque', 'italian renaissance', 'madrigal', 'renaissance']",https://api.spotify.com/v1/artists/5iAhVgz6P8Nylxijb0C65v,5iAhVgz6P8Nylxijb0C65v,"[{'height': 1208, 'url': 'https://i.scdn.co/image/b5a024503cd761654064d3df0ac7b4a6204a1276', 'width': 1000}, {'height': 773, 'url': 'https://i.scdn.co/image/3ec99474b524815454cea10641e6527027d06755', 'width': 640}, {'height': 242, 'url': 'https://i.scdn.co/image/27dbb24b92a1145572d11eff5475ab237e8e0faf', 'width': 200}, {'height': 77, 'url': 'https://i.scdn.co/image/22c12d0616e7e32468a0c78bf55e681be9d06127', 'width': 64}]",Claudio Monteverdi,44,artist,spotify:artist:5iAhVgz6P8Nylxijb0C65v,https://open.spotify.com/artist/5iAhVgz6P8Nylxijb0C65v,,137120
"['british soundtrack', 'orchestral soundtrack', 'soundtrack']",https://api.spotify.com/v1/artists/526q7RxT5KA1VGeQ5GMSHO,526q7RxT5KA1VGeQ5GMSHO,"[{'height': 640, 'url': 'https://i.scdn.co/image/ab6761610000e5eb941076133918666f0fe65710', 'width': 640}, {'height': 320, 'url': 'https://i.scdn.co/image/ab67616100005174941076133918666f0fe65710', 'width': 320}, {'height': 160, 'url': 'https://i.scdn.co/image/ab6761610000f178941076133918666f0fe65710', 'width': 160}]",Craig Armstrong,58,artist,spotify:artist:526q7RxT5KA1VGeQ5GMSHO,https://open.spotify.com/artist/526q7RxT5KA1VGeQ5GMSHO,,80649
[],https://api.spotify.com/v1/artists/4Qbuq8GiJF8GHhUvXwscvV,4Qbuq8GiJF8GHhUvXwscvV,"[{'height': 640, 'url': 'https://i.scdn.co/image/ab6761610000e5ebc02e14b6f45b795f18359cd4', 'width': 640}, {'height': 320, 'url': 'https://i.scdn.co/image/ab67616100005174c02e14b6f45b795f18359cd4', 'width': 320}, {'height': 160, 'url': 'https://i.scdn.co/image/ab6761610000f178c02e14b6f45b795f18359cd4', 'width': 160}]",Leo Z,26,artist,spotify:artist:4Qbuq8GiJF8GHhUvXwscvV,https://open.spotify.com/artist/4Qbuq8GiJF8GHhUvXwscvV,,364
['german indie'],https://api.spotify.com/v1/artists/2M5w5QrYTg2yiuURwaQLEF,2M5w5QrYTg2yiuURwaQLEF,"[{'height': 640, 'url': 'https://i.scdn.co/image/ab6761610000e5eb3e4da80caf71c4a798de6dd0', 'width': 640}, {'height': 320, 'url': 'https://i.scdn.co/image/ab676161000051743e4da80caf71c4a798de6dd0', 'width': 320}, {'height': 160, 'url': 'https://i.scdn.co/image/ab6761610000f1783e4da80caf71c4a798de6dd0', 'width': 160}]",Sam Vance-Law,20,artist,spotify:artist:2M5w5QrYTg2yiuURwaQLEF,https://open.spotify.com/artist/2M5w5QrYTg2yiuURwaQLEF,,7307
['vgm instrumental'],https://api.spotify.com/v1/artists/56M0OscfqROb5IPl7jGnyS,56M0OscfqROb5IPl7jGnyS,"[{'height': 640, 'url': 'https://i.scdn.co/image/ab6761610000e5eb7594c8b661ac53c8e3f70657', 'width': 640}, {'height': 320, 'url': 'https://i.scdn.co/image/ab676161000051747594c8b661ac53c8e3f70657', 'width': 320}, {'height': 160, 'url': 'https://i.scdn.co/image/ab6761610000f1787594c8b661ac53c8e3f70657', 'width': 160}]",MajorLink,40,artist,spotify:artist:56M0OscfqROb5IPl7jGnyS,https://open.spotify.com/artist/56M0OscfqROb5IPl7jGnyS,,3806
"['british soundtrack', 'orchestral soundtrack', 'soundtrack']",https://api.spotify.com/v1/artists/5ukRxzaJiJLe6khkJeIHOn,5ukRxzaJiJLe6khkJeIHOn,"[{'height': 640, 'url': 'https://i.scdn.co/image/ab6761610000e5eb3f0c8c329f1f970291497aad', 'width': 640}, {'height': 320, 'url': 'https://i.scdn.co/image/ab676161000051743f0c8c329f1f970291497aad', 'width': 320}, {'height': 160, 'url': 'https://i.scdn.co/image/ab6761610000f1783f0c8c329f1f970291497aad', 'width': 160}]",Martin Phipps,49,artist,spotify:artist:5ukRxzaJiJLe6khkJeIHOn,https://open.spotify.com/artist/5ukRxzaJiJLe6khkJeIHOn,,14489
"['early romantic era', 'german romanticism']",https://api.spotify.com/v1/artists/2UqjDAXnDxejEyE0CzfUrZ,2UqjDAXnDxejEyE0CzfUrZ,"[{'height': 1106, 'url': 'https://i.scdn.co/image/795f15e4d860456a306055ccc995075c5dad9fa6', 'width': 1000}, {'height': 708, 'url': 'https://i.scdn.co/image/55c5a95549820a9d19f02c31e16e79fa9f2bc3dd', 'width': 640}, {'height': 221, 'url': 'https://i.scdn.co/image/f6e54b847e866ea410cfa19af2e270e6fe414df0', 'width': 200}, {'height': 71, 'url': 'https://i.scdn.co/image/4ed99d3b6ed0913e5ef534e28d4363826bd85f38', 'width': 64}]",Robert Schumann,65,artist,spotify:artist:2UqjDAXnDxejEyE0CzfUrZ,https://open.spotify.com/artist/2UqjDAXnDxejEyE0CzfUrZ,,547342
"['classical', 'impressionism', 'post-romantic era']",https://api.spotify.com/v1/artists/1Uff91EOsvd99rtAupatMP,1Uff91EOsvd99rtAupatMP,"[{'height': 458, 'url': 'https://i.scdn.co/image/5e1155c852578ddf5d2cfea94ccb3a8a65efa882', 'width': 387}, {'height': 237, 'url': 'https://i.scdn.co/image/d9bf00a7a314028df902da1d026a9844a3365d61', 'width': 200}, {'height': 76, 'url': 'https://i.scdn.co/image/155965c396369f20273bc6ba6a14f4185ffad805', 'width': 64}]",Claude Debussy,67,artist,spotify:artist:1Uff91EOsvd99rtAupatMP,https://open.spotify.com/artist/1Uff91EOsvd99rtAupatMP,,1489312
['neo-classical'],https://api.spotify.com/v1/artists/3WrvWolT9GYQzCudBunNu3,3WrvWolT9GYQzCudBunNu3,"[{'height': 640, 'url': 'https://i.scdn.co/image/ab6761610000e5ebdadccb44d8ad177037376a14', 'width': 640}, {'height': 320, 'url': 'https://i.scdn.co/image/ab67616100005174dadccb44d8ad177037376a14', 'width': 320}, {'height': 160, 'url': 'https://i.scdn.co/image/ab6761610000f178dadccb44d8ad177037376a14', 'width': 160}]",Christopher Dicker,48,artist,spotify:artist:3WrvWolT9GYQzCudBunNu3,https://open.spotify.com/artist/3WrvWolT9GYQzCudBunNu3,,3827
['background piano'],https://api.spotify.com/v1/artists/67JB9ps4KBT90qPzKyQ3fS,67JB9ps4KBT90qPzKyQ3fS,"[{'height': 640, 'url': 'https://i.scdn.co/image/ab6761610000e5eb87d338cac927f94a5966d8fa', 'width': 640}, {'height': 320, 'url': 'https://i.scdn.co/image/ab6761610000517487d338cac927f94a5966d8fa', 'width': 320}, {'height': 160, 'url': 'https://i.scdn.co/image/ab6761610000f17887d338cac927f94a5966d8fa', 'width': 160}]",Christopher Ferreira,36,artist,spotify:artist:67JB9ps4KBT90qPzKyQ3fS,https://open.spotify.com/artist/67JB9ps4KBT90qPzKyQ3fS,,2197
"['classical', 'early modern classical', 'post-romantic era', 'russian romanticism']",https://api.spotify.com/v1/artists/78t7WfwhjZLkDHN5QKwS5u,78t7WfwhjZLkDHN5QKwS5u,"[{'height': 1438, 'url': 'https://i.scdn.co/image/5f16432e39885cddab89ea13a427905346bf09c5', 'width': 1000}, {'height': 920, 'url': 'https://i.scdn.co/image/f79bc110f336efaa8a4645b7e4985877fc64cb6f', 'width': 640}, {'height': 288, 'url': 'https://i.scdn.co/image/072fe906dce7d16c6c1442cd831094d67ad8fc12', 'width': 200}, {'height': 92, 'url': 'https://i.scdn.co/image/89e6ac3beed2bbf5190f034a8d7ecbad78c78980', 'width': 64}]",Alexander Glazunov,46,artist,spotify:artist:78t7WfwhjZLkDHN5QKwS5u,https://open.spotify.com/artist/78t7WfwhjZLkDHN5QKwS5u,,18258
['classical era'],https://api.spotify.com/v1/artists/1SXRDJxjOty2T43t4gXAnk,1SXRDJxjOty2T43t4gXAnk,"[{'height': 366, 'url': 'https://i.scdn.co/image/6aede56ccdfadedc0c564d8d4eef403214066f04', 'width': 278}, {'height': 263, 'url': 'https://i.scdn.co/image/5ef36583e28bf0876c6afb2ca7da4ccec15b8575', 'width': 200}, {'height': 84, 'url': 'https://i.scdn.co/image/f6d0a5a227d62afaddc89152973606e14dc60c1a', 'width': 64}]",Luigi Cherubini,29,artist,spotify:artist:1SXRDJxjOty2T43t4gXAnk,https://open.spotify.com/artist/1SXRDJxjOty2T43t4gXAnk,,22526
"['compositional ambient', 'post-minimalism']",https://api.spotify.com/v1/artists/2VZNmg4vCnew4Pavo8zDdW,2VZNmg4vCnew4Pavo8zDdW,"[{'height': 640, 'url': 'https://i.scdn.co/image/ab6761610000e5eb1476a56321d66220e391d1c8', 'width': 640}, {'height': 320, 'url': 'https://i.scdn.co/image/ab676161000051741476a56321d66220e391d1c8', 'width': 320}, {'height': 160, 'url': 'https://i.scdn.co/image/ab6761610000f1781476a56321d66220e391d1c8', 'width': 160}]",Max Richter,70,artist,spotify:artist:2VZNmg4vCnew4Pavo8zDdW,https://open.spotify.com/artist/2VZNmg4vCnew4Pavo8zDdW,,933605
"['orchestral soundtrack', 'soundtrack']",https://api.spotify.com/v1/artists/1csBgT42N4pPPs1HJhxXIK,1csBgT42N4pPPs1HJhxXIK,"[{'height': 640, 'url': 'https://i.scdn.co/image/ab6761610000e5eb57d373e62254d0aba7d663d9', 'width': 640}, {'height': 320, 'url': 'https://i.scdn.co/image/ab6761610000517457d373e62254d0aba7d663d9', 'width': 320}, {'height': 160, 'url': 'https://i.scdn.co/image/ab6761610000f17857d373e62254d0aba7d663d9', 'width': 160}]",Thomas Newman,62,artist,spotify:artist:1csBgT42N4pPPs1HJhxXIK,https://open.spotify.com/artist/1csBgT42N4pPPs1HJhxXIK,,237515
['finnish experimental'],https://api.spotify.com/v1/artists/22No3IMhBvteEfpCo3y9gz,22No3IMhBvteEfpCo3y9gz,"[{'height': 640, 'url': 'https://i.scdn.co/image/ab6761610000e5eb0ad20767e2da4e54ba4eeb39', 'width': 640}, {'height': 320, 'url': 'https://i.scdn.co/image/ab676161000051740ad20767e2da4e54ba4eeb39', 'width': 320}, {'height': 160, 'url': 'https://i.scdn.co/image/ab6761610000f1780ad20767e2da4e54ba4eeb39', 'width': 160}]",Kepa Lehtinen,30,artist,spotify:artist:22No3IMhBvteEfpCo3y9gz,https://open.spotify.com/artist/22No3IMhBvteEfpCo3y9gz,,2808
"['compositional ambient', 'icelandic classical', 'neoclassical darkwave']",https://api.spotify.com/v1/artists/7E3BRXV9ZbCt5lQTCXMTia,7E3BRXV9ZbCt5lQTCXMTia,"[{'height': 640, 'url': 'https://i.scdn.co/image/ab6761610000e5eb7d901cbff8cb882e7ba4e5f3', 'width': 640}, {'height': 320, 'url': 'https://i.scdn.co/image/ab676161000051747d901cbff8cb882e7ba4e5f3', 'width': 320}, {'height': 160, 'url': 'https://i.scdn.co/image/ab6761610000f1787d901cbff8cb882e7ba4e5f3', 'width': 160}]",Ólafur Arnalds,61,artist,spotify:artist:7E3BRXV9ZbCt5lQTCXMTia,https://open.spotify.com/artist/7E3BRXV9ZbCt5lQTCXMTia,,771820
"['baroque', 'classical', 'early music', 'english baroque']",https://api.spotify.com/v1/artists/3tMLo1k3iUo82coMLWXzxq,3tMLo1k3iUo82coMLWXzxq,"[{'height': 1090, 'url': 'https://i.scdn.co/image/b1e56021e0af6da7c4dad6e677318c716f66a4c3', 'width': 1000}, {'height': 697, 'url': 'https://i.scdn.co/image/fb910add2dad582dafa0eb42db2a353103c54c76', 'width': 640}, {'height': 218, 'url': 'https://i.scdn.co/image/fc41cb8c39c0ff704167517256c52118a91ea86e', 'width': 200}, {'height': 70, 'url': 'https://i.scdn.co/image/59362e5b072116ef0f262af0e223e9be65eddf72', 'width': 64}]",Henry Purcell,54,artist,spotify:artist:3tMLo1k3iUo82coMLWXzxq,https://open.spotify.com/artist/3tMLo1k3iUo82coMLWXzxq,,163881
['cello'],https://api.spotify.com/v1/artists/4laSA8avg7weycHmryv1fj,4laSA8avg7weycHmryv1fj,"[{'height': 640, 'url': 'https://i.scdn.co/image/ab6761610000e5eb7634746d66131d7d1dd888cb', 'width': 640}, {'height': 320, 'url': 'https://i.scdn.co/image/ab676161000051747634746d66131d7d1dd888cb', 'width': 320}, {'height': 160, 'url': 'https://i.scdn.co/image/ab6761610000f1787634746d66131d7d1dd888cb', 'width': 160}]",Adam Hurst,35,artist,spotify:artist:4laSA8avg7weycHmryv1fj,https://open.spotify.com/artist/4laSA8avg7weycHmryv1fj,,26283
['new age piano'],https://api.spotify.com/v1/artists/7xaLfXBI5MSy3aNX7m4X3O,7xaLfXBI5MSy3aNX7m4X3O,"[{'height': 640, 'url': 'https://i.scdn.co/image/ab6761610000e5ebd2cd55205168bc747f1602c9', 'width': 640}, {'height': 320, 'url': 'https://i.scdn.co/image/ab67616100005174d2cd55205168bc747f1602c9', 'width': 320}, {'height': 160, 'url': 'https://i.scdn.co/image/ab6761610000f178d2cd55205168bc747f1602c9', 'width': 160}]",Philip Wesley,42,artist,spotify:artist:7xaLfXBI5MSy3aNX7m4X3O,https://open.spotify.com/artist/7xaLfXBI5MSy3aNX7m4X3O,,39714
[],https://api.spotify.com/v1/artists/4vPiZNfnHqzN52FOn38BEv,4vPiZNfnHqzN52FOn38BEv,"[{'height': 640, 'url': 'https://i.scdn.co/image/ab6761610000e5ebbff6bbf6a7e44a26b69069ba', 'width': 640}, {'height': 320, 'url': 'https://i.scdn.co/image/ab67616100005174bff6bbf6a7e44a26b69069ba', 'width': 320}, {'height': 160, 'url': 'https://i.scdn.co/image/ab6761610000f178bff6bbf6a7e44a26b69069ba', 'width': 160}]",Trevor Kowalski,43,artist,spotify:artist:4vPiZNfnHqzN52FOn38BEv,https://open.spotify.com/artist/4vPiZNfnHqzN52FOn38BEv,,13344
['neo-classical'],https://api.spotify.com/v1/artists/1NJj3myMAUXcjv6hUmo9iF,1NJj3myMAUXcjv6hUmo9iF,"[{'height': 640, 'url': 'https://i.scdn.co/image/ab6761610000e5eb2efbdab47dec3b3d42588d56', 'width': 640}, {'height': 320, 'url': 'https://i.scdn.co/image/ab676161000051742efbdab47dec3b3d42588d56', 'width': 320}, {'height': 160, 'url': 'https://i.scdn.co/image/ab6761610000f1782efbdab47dec3b3d42588d56', 'width': 160}]",Daniel Paterok,42,artist,spotify:artist:1NJj3myMAUXcjv6hUmo9iF,https://open.spotify.com/artist/1NJj3myMAUXcjv6hUmo9iF,,2658
['university choir'],https://api.spotify.com/v1/artists/2yYdm4RFkrbnuLSNiHObPr,2yYdm4RFkrbnuLSNiHObPr,"[{'height': 640, 'url': 'https://i.scdn.co/image/ab67616d0000b273240792d84ab0125cb1cb2969', 'width': 640}, {'height': 300, 'url': 'https://i.scdn.co/image/ab67616d00001e02240792d84ab0125cb1cb2969', 'width': 300}, {'height': 64, 'url': 'https://i.scdn.co/image/ab67616d00004851240792d84ab0125cb1cb2969', 'width': 64}]",The University Of Utah Singers,28,artist,spotify:artist:2yYdm4RFkrbnuLSNiHObPr,https://open.spotify.com/artist/2yYdm4RFkrbnuLSNiHObPr,,3610
[],https://api.spotify.com/v1/artists/5YZbu9t2F23I0BNKd7JjNB,5YZbu9t2F23I0BNKd7JjNB,"[{'height': 640, 'url': 'https://i.scdn.co/image/ab67616d0000b273c0a793415341dc8208f270a7', 'width': 640}, {'height': 300, 'url': 'https://i.scdn.co/image/ab67616d00001e02c0a793415341dc8208f270a7', 'width': 300}, {'height': 64, 'url': 'https://i.scdn.co/image/ab67616d00004851c0a793415341dc8208f270a7', 'width': 64}]",Galt Aureus,7,artist,spotify:artist:5YZbu9t2F23I0BNKd7JjNB,https://open.spotify.com/artist/5YZbu9t2F23I0BNKd7JjNB,,1500
